Lea State,LEA,ID,Sex,Total
IL,Sandoval CUSD 501,1735310,F,17
IA,Mediapolis Comm School District,1918930,M,37
IA,Mediapolis Comm School District,1918930,F,30
WI,Black River Falls School District,5501260,M,124
WI,Black River Falls School District,5501260,F,48
IL,Skokie SD 73-5,1710380,M,36
IL,Skokie SD 73-5,1710380,F,3
IA,Galva-Holstein Comm School District,1912230,M,10
IA,Galva-Holstein Comm School District,1912230,F,0
ND,NORTHERN CASS 97,3800044,M,16
ND,NORTHERN CASS 97,3800044,F,7
IL,Huntley Comm Sch Dist 158,1719830,M,126
IL,Huntley Comm Sch Dist 158,1719830,F,19
IL,Manhattan SD 114,1724270,M,13
IL,Manhattan SD 114,1724270,F,0
WI,Whitewater Unified School District,5516680,M,326
WI,Whitewater Unified School District,5516680,F,89
IL,River Trails SD 26,1733870,M,22
IL,River Trails SD 26,1733870,F,4
IL,Western CUSD 12,1701387,M,19
IL,Western CUSD 12,1701387,F,11
WI,Wisconsin Rapids School District,5517070,M,772
WI,Wisconsin Rapids School District,5517070,F,236
IA,Bondurant-Farrar Community School District,1905070,M,182
IA,Bondurant-Farrar Community School District,1905070,F,44
WI,Ripon Area School District,5513020,M,97
WI,Ripon Area School District,5513020,F,26
IL,Yorkville CUSD 115,1743960,M,313
IL,Yorkville CUSD 115,1743960,F,63
IL,CHSD 218,1706540,M,1394
IL,CHSD 218,1706540,F,572
MN,EAST GRAND FORKS PUBLIC SCHOOL DIST,2711130,M,39
MN,EAST GRAND FORKS PUBLIC SCHOOL DIST,2711130,F,20
WI,Athens School District,5500570,M,9
WI,Athens School District,5500570,F,0
IN,Southwestern-Jefferson Co Con,1810800,M,376
IN,Southwestern-Jefferson Co Con,1810800,F,159
IL,Eastern IL Area of Spec Educ,1700023,M,44
IL,Eastern IL Area of Spec Educ,1700023,F,10
WI,Weyauwega-Fremont School District,5516500,M,17
WI,Weyauwega-Fremont School District,5516500,F,0
IL,V I T CUSD 2,1738490,M,13
IL,V I T CUSD 2,1738490,F,2
WI,Merrill Area School District,5509210,M,260
WI,Merrill Area School District,5509210,F,73
IA,Nevada Comm School District,1920250,M,47
IA,Nevada Comm School District,1920250,F,12
WI,Mishicot School District,5509750,M,37
WI,Mishicot School District,5509750,F,2
WI,Waupun School District,5515870,M,125
WI,Waupun School District,5515870,F,12
MN,WADENA-DEER CREEK SCHOOL DISTRICT,2700022,M,15
MN,WADENA-DEER CREEK SCHOOL DISTRICT,2700022,F,6
MN,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2740740,M,53
MN,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2740740,F,2
WI,Milwaukee School District,5509600,M,35588
WI,Milwaukee School District,5509600,F,21021
IN,Rush County Schools,1809750,M,434
IN,Rush County Schools,1809750,F,127
IN,South Harrison Com Schools,1810360,M,218
IN,South Harrison Com Schools,1810360,F,77
IA,Albia Comm School District,1903270,M,259
IA,Albia Comm School District,1903270,F,45
WI,West De Pere School District,5516320,M,188
WI,West De Pere School District,5516320,F,49
WI,Freedom Area School District,5504920,M,46
WI,Freedom Area School District,5504920,F,27
IL,Eisenhower Cooperative,1700312,M,4
IL,Eisenhower Cooperative,1700312,F,3
WI,Menomonee Falls School District,5509060,M,70
WI,Menomonee Falls School District,5509060,F,16
IA,Mount Pleasant Comm School District,1919890,M,161
IA,Mount Pleasant Comm School District,1919890,F,83
MN,DETROIT LAKES PUBLIC SCHOOL DIST.,2710230,M,157
MN,DETROIT LAKES PUBLIC SCHOOL DIST.,2710230,F,25
IL,Reed Custer CUSD 255U,1733380,M,49
IL,Reed Custer CUSD 255U,1733380,F,21
ND,MILNOR 2,3812930,M,38
ND,MILNOR 2,3812930,F,8
IN,Monroe-Gregg School District,1804140,M,171
IN,Monroe-Gregg School District,1804140,F,68
IL,Lawrence County CUSD #20,1722150,M,252
IL,Lawrence County CUSD #20,1722150,F,16
IL,Harvey SD 152,1718450,M,283
IL,Harvey SD 152,1718450,F,126
IL,St Charles CUSD 303,1737170,M,567
IL,St Charles CUSD 303,1737170,F,170
IA,Maquoketa Valley Comm School District,1918540,M,1
IA,Maquoketa Valley Comm School District,1918540,F,0
IA,Southeast Warren Comm School District,1926850,M,4
IA,Southeast Warren Comm School District,1926850,F,7
WI,Washburn School District,5515540,M,22
WI,Washburn School District,5515540,F,0
IL,Tri Valley CUSD 3,1713920,M,5
IL,Tri Valley CUSD 3,1713920,F,0
IL,Grayslake CCSD 46,1717520,M,77
IL,Grayslake CCSD 46,1717520,F,27
MN,WEST CENTRAL EDUCATION DISTRICT,2791455,M,24
MN,WEST CENTRAL EDUCATION DISTRICT,2791455,F,6
MN,PINE RIVER-BACKUS SCHOOL DISTRICT,2728970,M,59
MN,PINE RIVER-BACKUS SCHOOL DISTRICT,2728970,F,26
IL,Donovan CUSD 3,1712510,M,2
IL,Donovan CUSD 3,1712510,F,0
IL,Antioch CCSD 34,1703840,M,97
IL,Antioch CCSD 34,1703840,F,17
IA,Sioux City Comm School District,1926400,M,834
IA,Sioux City Comm School District,1926400,F,526
IL,Carterville CUSD 5,1708640,M,182
IL,Carterville CUSD 5,1708640,F,29
IL,East Dubuque USD 119,1713050,M,0
IL,East Dubuque USD 119,1713050,F,0
MI,Lakeview Community Schools (Montcalm),2620910,M,366
MI,Lakeview Community Schools (Montcalm),2620910,F,103
MI,North Muskegon Public Schools,2625800,M,78
MI,North Muskegon Public Schools,2625800,F,4
MI,Onaway Area Community School District,2626400,M,1
MI,Onaway Area Community School District,2626400,F,3
OH,Liberty Local,3905019,M,426
OH,Liberty Local,3905019,F,59
OH,Mississinawa Valley Local,3904667,M,89
OH,Mississinawa Valley Local,3904667,F,31
OH,River Valley Local,3904844,M,193
OH,River Valley Local,3904844,F,58
OH,Rolling Hills Local,3904730,M,396
OH,Rolling Hills Local,3904730,F,67
MI,Cadillac Area Public Schools,2607590,M,554
MI,Cadillac Area Public Schools,2607590,F,212
MI,Forest Area Community Schools,2614570,M,90
MI,Forest Area Community Schools,2614570,F,16
MI,Southgate Community School District,2632340,M,1047
MI,Southgate Community School District,2632340,F,185
MI,Hillsdale Community Schools,2618390,M,256
MI,Hillsdale Community Schools,2618390,F,41
OH,Springfield Local,3904822,M,1238
OH,Springfield Local,3904822,F,463
MI,Quincy Community Schools,2629250,M,430
MI,Quincy Community Schools,2629250,F,75
OH,South Range Local,3904836,M,42
OH,South Range Local,3904836,F,7
MI,Jenison Public Schools,2619830,M,419
MI,Jenison Public Schools,2619830,F,75
MI,Oakland International Academy,2600217,M,510
MI,Oakland International Academy,2600217,F,43
OH,Piqua City,3904464,M,958
OH,Piqua City,3904464,F,274
MI,Constantine Public School District,2610750,M,80
MI,Constantine Public School District,2610750,F,103
OH,Mason City,3905045,M,496
OH,Mason City,3905045,F,222
MI,Manistee Area Public Schools,2622410,M,389
MI,Manistee Area Public Schools,2622410,F,83
OH,Miami East Local,3904862,M,52
OH,Miami East Local,3904862,F,48
OH,Northeastern Local,3904625,M,409
OH,Northeastern Local,3904625,F,49
MI,Lake City Area School District,2620610,M,505
MI,Lake City Area School District,2620610,F,42
OH,Lakota Local,3904611,M,688
OH,Lakota Local,3904611,F,224
MI,Western School District,2635940,M,410
MI,Western School District,2635940,F,91
MI,Berrien Springs Public Schools,2605430,M,215
MI,Berrien Springs Public Schools,2605430,F,83
OH,Pymatuning Valley Local,3904588,M,331
OH,Pymatuning Valley Local,3904588,F,90
MI,Houghton Lake Community Schools,2618600,M,212
MI,Houghton Lake Community Schools,2618600,F,42
MI,Escanaba Area Public Schools,2613500,M,134
MI,Escanaba Area Public Schools,2613500,F,65
OH,Clinton-Massie Local,3904639,M,263
OH,Clinton-Massie Local,3904639,F,61
OH,Patrick Henry Local,3904759,M,48
OH,Patrick Henry Local,3904759,F,5
OH,Willard City,3904509,M,268
OH,Willard City,3904509,F,119
OH,Jackson City,3904415,M,662
OH,Jackson City,3904415,F,285
MI,Bay-Arenac ISD,2680504,M,70
MI,Bay-Arenac ISD,2680504,F,2
MI,Mason Consolidated Schools (Monroe),2623100,M,90
MI,Mason Consolidated Schools (Monroe),2623100,F,31
OH,Ohio School For The Deaf,3900001,M,72
OH,Ohio School For The Deaf,3900001,F,38
OH,Sylvania Schools,3904487,M,435
OH,Sylvania Schools,3904487,F,156
MI,Brandywine Community Schools,2606600,M,91
MI,Brandywine Community Schools,2606600,F,132
OH,Eastern Local,3904603,M,140
OH,Eastern Local,3904603,F,26
OH,Wellston City,3904502,M,337
OH,Wellston City,3904502,F,87
MI,Ironwood Area Schools of Gogebic County,2619470,M,650
MI,Ironwood Area Schools of Gogebic County,2619470,F,163
MI,Reeths-Puffer Schools,2629540,M,941
MI,Reeths-Puffer Schools,2629540,F,270
MI,Croswell-Lexington Community Schools,2611140,M,392
MI,Croswell-Lexington Community Schools,2611140,F,112
OH,Eaton Community City,3904393,M,287
OH,Eaton Community City,3904393,F,79
OH,Chippewa Local,3905053,M,58
OH,Chippewa Local,3905053,F,13
MI,Houghton-Portage Township School District,2628890,M,62
MI,Houghton-Portage Township School District,2628890,F,36
OH,Eastwood Local,3905067,M,71
OH,Eastwood Local,3905067,F,17
MI,Waverly Community Schools,2635520,M,864
MI,Waverly Community Schools,2635520,F,360
OH,Southeastern Local,3904952,M,189
OH,Southeastern Local,3904952,F,43
MI,Blissfield Community Schools,2606000,M,37
MI,Blissfield Community Schools,2606000,F,98
OH,Greeneview Local,3904726,M,115
OH,Greeneview Local,3904726,F,21
MI,Brighton Area Schools,2606870,M,602
MI,Brighton Area Schools,2606870,F,223
OH,Austintown Local Schools,3904829,M,1269
OH,Austintown Local Schools,3904829,F,577
MI,Airport Community Schools,2601980,M,338
MI,Airport Community Schools,2601980,F,97
MI,Algonac Community School District,2602190,M,491
MI,Algonac Community School District,2602190,F,92
OH,Girard City School District,3904406,M,168
OH,Girard City School District,3904406,F,33
OH,Northwest Local,3904736,M,3520
OH,Northwest Local,3904736,F,1926
OH,South-Western City,3904480,M,7053
OH,South-Western City,3904480,F,2774
MI,Ecorse Public Schools,2612930,M,689
MI,Ecorse Public Schools,2612930,F,260
OH,Swanton Local,3904709,M,132
OH,Swanton Local,3904709,F,15
MI,St. Joseph Public Schools,2632850,M,201
MI,St. Joseph Public Schools,2632850,F,77
OH,Gallia County Local,3906568,M,219
OH,Gallia County Local,3906568,F,49
MI,Tawas Area Schools,2633510,M,298
MI,Tawas Area Schools,2633510,F,28
MI,Au Gres-Sims School District,2603600,M,0
MI,Au Gres-Sims School District,2603600,F,0
MI,Summit Academy North,2600225,M,693
MI,Summit Academy North,2600225,F,312
MI,East Grand Rapids Public Schools,2612480,M,117
MI,East Grand Rapids Public Schools,2612480,F,5
OH,Felicity-Franklin Local,3904633,M,348
OH,Felicity-Franklin Local,3904633,F,121
OH,New London Local,3904772,M,152
OH,New London Local,3904772,F,43
OH,River View Local,3904648,M,269
OH,River View Local,3904648,F,51
MI,Hastings Area School District,2617970,M,405
MI,Hastings Area School District,2617970,F,144
OH,Euclid City,3904395,M,5736
OH,Euclid City,3904395,F,2883
MI,Ludington Area School District,2622200,M,251
MI,Ludington Area School District,2622200,F,50
MI,Mecosta-Osceola ISD,2680770,M,35
MI,Mecosta-Osceola ISD,2680770,F,0
OH,Nelsonville-York City,3904444,M,236
OH,Nelsonville-York City,3904444,F,47
OH,Wadsworth City,3910029,M,294
OH,Wadsworth City,3910029,F,184
OH,Circleville City,3904376,M,596
OH,Circleville City,3904376,F,184
OH,Columbia Local,3904814,M,57
OH,Columbia Local,3904814,F,9
MI,Harper Creek Community Schools,2617730,M,789
MI,Harper Creek Community Schools,2617730,F,259
OH,Minford Local,3904962,M,151
OH,Minford Local,3904962,F,38
MI,Goodrich Area Schools,2616320,M,217
MI,Goodrich Area Schools,2616320,F,31
MI,Lawton Community School District,2621240,M,60
MI,Lawton Community School District,2621240,F,18
OH,Olentangy Local,3904676,M,653
OH,Olentangy Local,3904676,F,257
OH,Milton-Union Exempted Village,3904551,M,307
OH,Milton-Union Exempted Village,3904551,F,117
OH,Beachwood City,3904355,M,190
OH,Beachwood City,3904355,F,27
OH,Lincolnview Local,3910022,M,64
OH,Lincolnview Local,3910022,F,35
OH,Buckeye United School District,3900237,M,0
OH,Buckeye United School District,3900237,F,0
MI,Westwood Community School District,2611640,M,2738
MI,Westwood Community School District,2611640,F,1092
OH,Lynchburg-Clay Local,3904763,M,161
OH,Lynchburg-Clay Local,3904763,F,43
MI,New Haven Community Schools,2625230,M,119
MI,New Haven Community Schools,2625230,F,22
OH,Worthington City,3904513,M,861
OH,Worthington City,3904513,F,237
MI,Pennfield Schools,2627810,M,1057
MI,Pennfield Schools,2627810,F,163
OH,LaBrae Local,3905024,M,165
OH,LaBrae Local,3905024,F,44
MI,Grandville Public Schools,2616470,M,572
MI,Grandville Public Schools,2616470,F,76
MI,Mancelona Public Schools,2622350,M,116
MI,Mancelona Public Schools,2622350,F,34
OH,Vermilion Local,3904682,M,289
OH,Vermilion Local,3904682,F,69
MI,Hanover-Horton School District,2617640,M,51
MI,Hanover-Horton School District,2617640,F,16
OH,Anthony Wayne Local,3904820,M,147
OH,Anthony Wayne Local,3904820,F,56
OH,New Albany-Plain Local,3904699,M,145
OH,New Albany-Plain Local,3904699,F,78
OH,Orrville City,3904461,M,260
OH,Orrville City,3904461,F,40
MI,Muskegon Area ISD,2680850,M,0
MI,Muskegon Area ISD,2680850,F,0
MI,Allendale Public Schools,2602550,M,238
MI,Allendale Public Schools,2602550,F,71
OH,Perry Local,3904790,M,224
OH,Perry Local,3904790,F,106
MI,Garden City Public Schools,2615540,M,1712
MI,Garden City Public Schools,2615540,F,483
MI,Chippewa Valley Schools,2609570,M,2160
MI,Chippewa Valley Schools,2609570,F,751
MI,Whitmore Lake Public School District,2636330,M,276
MI,Whitmore Lake Public School District,2636330,F,151
OH,Brown Local,3904617,M,119
OH,Brown Local,3904617,F,14
MI,Imlay City Community Schools,2619100,M,694
MI,Imlay City Community Schools,2619100,F,299
MI,Jonesville Community Schools,2619920,M,150
MI,Jonesville Community Schools,2619920,F,82
OH,Mad River Local,3904870,M,1265
OH,Mad River Local,3904870,F,446
MI,Warren Consolidated Schools,2635190,M,2350
MI,Warren Consolidated Schools,2635190,F,627
OH,Plymouth-Shiloh Local,3904946,M,145
OH,Plymouth-Shiloh Local,3904946,F,11
OH,Shawnee Local,3904579,M,331
OH,Shawnee Local,3904579,F,43
MI,Perry Public Schools,2627900,M,37
MI,Perry Public Schools,2627900,F,11
OH,Miami Trace Local,3910010,M,612
OH,Miami Trace Local,3910010,F,176
OH,Norwalk City,3904456,M,163
OH,Norwalk City,3904456,F,27
OH,Bowling Green City School District,3904363,M,264
OH,Bowling Green City School District,3904363,F,157
OH,Streetsboro City,3904923,M,208
OH,Streetsboro City,3904923,F,108
OH,Huron City Schools,3904413,M,65
OH,Huron City Schools,3904413,F,0
MI,Wyandotte School District of the City of,2636540,M,762
MI,Wyandotte School District of the City of,2636540,F,195
OH,Winton Woods City,3904408,M,1424
OH,Winton Woods City,3904408,F,656
MI,Farwell Area Schools,2614100,M,0
MI,Farwell Area Schools,2614100,F,0
OH,Grand Valley Local,3904586,M,114
OH,Grand Valley Local,3904586,F,39
MI,Dexter Community School District,2612030,M,167
MI,Dexter Community School District,2612030,F,47
MI,Whiteford Agricultural School District of the Counties of Le,2636270,M,12
MI,Whiteford Agricultural School District of the Counties of Le,2636270,F,24
MI,Kalamazoo Public Schools,2619950,M,7655
MI,Kalamazoo Public Schools,2619950,F,3596
OH,Westerville City,3904504,M,2876
OH,Westerville City,3904504,F,1036
OH,Tiffin City,3904489,M,347
OH,Tiffin City,3904489,F,75
OH,Geneva Area City,3904405,M,367
OH,Geneva Area City,3904405,F,109
MI,Carrollton Public Schools,2608070,M,0
MI,Carrollton Public Schools,2608070,F,0
MI,Bedford Public Schools,2604470,M,187
MI,Bedford Public Schools,2604470,F,77
MI,Davison Community Schools,2611430,M,804
MI,Davison Community Schools,2611430,F,265
OH,Steubenville City,3904482,M,69
OH,Steubenville City,3904482,F,84
MI,Howell Public Schools,2618720,M,843
